Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns
3	3	3	, but i	13	4	1	Human 1	12, 13, 15
5	2	2	, but	12	13	2	Human 2	3, 5, 12, 13, 15
3	3	2	! although	11	6	1	Human 1	8, 11, 13
2	2	2	, as	14	6	1	Human 2	9, 14
2	2	2	, the	8	2	1	Human 2	7, 8
2	2	2	like the	13	4	1	Human 1	10, 13
2	2	2	to watch	7	2	1	Human 1	6, 7
8	7	1	i	10	13	2	Human 2	3, 5, 10, 11, 12, 13, 14, 15
8	8	1	i'm	12	13	5	Human 2	3, 5, 7, 9, 11, 12, 13, 15
8	4	1	the	7	12	1	Human 1	4, 7, 8, 9, 10, 11, 13, 15
7	7	1	a	8	8	1	Human 2	7, 8, 9, 10, 12, 13, 14
7	7	1	you	5	10	1	Human 1	4, 5, 6, 7, 9, 10, 13
6	6	1	and	12	13	3	Human 2	3, 5, 9, 12, 13, 15
6	5	1	to	5	8	1	Human 1	4, 5, 6, 7, 9, 11
5	5	1	actually	11	8	2	Human 1	8, 10, 11, 13, 15
4	4	1	or	6	9	2	Human 2	3, 5, 6, 11
3	3	1	are	7	4	2	Human 1	4, 6, 7
3	3	1	have	10	11	1	Human 2	3, 10, 13
3	1	1	like	15	6	1	Human 1	10, 13, 15
3	2	1	watch	7	6	1	Human 1	6, 7, 11
3	3	1	your	7	14	1	Human 1	2, 7, 15
2	1	1	as	14	6	1	Human 2	9, 14
2	2	1	can	9	2	1	Human 1	8, 9
2	2	1	competing	15	4	1	Human 1	12, 15
2	2	1	hi	1	2	1	Human 1	0, 1
2	2	1	just	13	2	1	Human 1	12, 13
2	2	1	myself	15	4	1	Human 1	12, 15
2	2	1	not	15	2	1	Human 1	14, 15
2	2	1	so	10	8	1	Human 2	3, 10
2	2	1	that	15	2	1	Human 1	14, 15
2	2	1	there	12	12	1	Human 2	1, 12
2	2	1	training	11	2	1	Human 1	10, 11
2	2	1	violent	9	2	1	Human 1	8, 9

