Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns
2	2	3	not that impressive	13	2	1	Human 1	12, 13
2	2	2	hi !	1	2	1	Human 1	0, 1
2	2	2	run .	13	2	1	Human 1	12, 13
7	7	1	i	6	12	1	Human 2	3, 6, 8, 10, 12, 13, 14
5	5	1	to	6	12	2	Human 2	3, 5, 6, 11, 14
4	4	1	a	9	7	1	Human 1	8, 9, 10, 14
4	4	1	day	3	4	1	Human 1	2, 3, 4, 5
4	4	1	just	8	7	1	Human 2	7, 8, 11, 13
4	2	1	that	12	11	2	Human 2	3, 5, 12, 13
3	3	1	going	3	4	1	Human 1	2, 3, 5
3	3	1	how	7	6	2	Human 1	2, 4, 7
3	3	1	i'm	10	7	1	Human 2	5, 10, 11
3	3	1	is	3	3	1	Human 1	2, 3, 4
3	3	1	weight	7	7	1	Human 1	6, 7, 12
3	3	1	your	7	6	2	Human 1	2, 4, 7
2	2	1	and	7	2	1	Human 1	6, 7
2	2	1	gym	9	4	1	Human 1	6, 9
2	2	1	it's	13	2	1	Human 1	12, 13

