Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns
2	2	3	believe in miracles	4	4	1	Human 2	1, 4
3	3	2	. it's	9	6	1	Human 1	6, 9, 11
2	2	2	grew up	11	2	1	Human 1	10, 11
6	4	1	in	5	13	1	Human 2	1, 4, 5, 10, 11, 13
6	3	1	it's	4	9	1	Human 2	3, 4, 5, 6, 9, 11
6	6	1	the	6	9	1	Human 2	5, 6, 7, 9, 11, 13
5	5	1	a	6	11	1	Human 2	3, 6, 8, 12, 13
5	5	1	and	6	9	1	Human 2	3, 6, 7, 9, 11
5	5	1	i	9	10	3	Human 1	2, 4, 6, 9, 11
5	5	1	you	4	10	1	Human 2	1, 4, 5, 6, 10
4	4	1	people	3	9	1	Human 1	2, 3, 5, 10
4	4	1	to	10	8	3	Human 2	3, 7, 9, 10
3	3	1	about	6	7	1	Human 2	3, 6, 9
3	3	1	can	4	11	1	Human 2	3, 4, 13
3	3	1	many	3	3	1	Human 1	2, 3, 4
3	1	1	miracles	5	5	1	Human 2	1, 4, 5
3	3	1	not	7	5	1	Human 1	6, 7, 10
3	3	1	of	7	4	2	Human 1	4, 6, 7
3	2	1	up	11	4	2	Human 1	8, 10, 11
3	3	1	with	10	3	1	Human 2	9, 10, 11
2	2	1	an	12	2	1	Human 2	11, 12
2	2	1	lives	9	8	1	Human 1	2, 9
2	2	1	might	5	2	1	Human 1	4, 5
2	2	1	shaping	11	6	1	Human 1	6, 11
2	2	1	their	13	2	1	Human 1	12, 13
2	2	1	through	11	6	1	Human 1	6, 11
2	2	1	values	7	2	1	Human 1	6, 7

