Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	3	there is one	3	Human 2	13, 15
2	2	and i'm	9	Human 2	5, 13
2	2	are you	9	Human 2	1, 9
2	2	i'm sad	3	Human 2	3, 5
2	2	you ?	11	Human 2	1, 11
6	1	you	15	Human 2	1, 5, 7, 9, 11, 15
5	1	and	11	Human 2	5, 7, 11, 13, 15
4	1	it	11	Human 2	3, 5, 7, 13
3	1	are	11	Human 2	1, 9, 11
3	1	just	7	Human 2	5, 7, 11
3	1	so	5	Human 2	3, 5, 7
2	1	about	3	Human 2	11, 13
2	1	how	11	Human 2	1, 11
2	1	i	3	Human 2	3, 5
2	1	scared	3	Human 2	11, 13
2	1	there	3	Human 2	13, 15
2	1	to	3	Human 2	3, 5

