Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	11	i'm just an ai , i don't have personal experiences ,	3	Human 2	9, 11
2	5	great ! i'm sure you'll	3	Human 2	3, 5
2	3	. have you	7	Human 2	7, 13
2	3	that's great !	11	Human 2	3, 13
2	3	you have any	3	Human 2	3, 5
6	1	have	11	Human 2	3, 5, 7, 9, 11, 13
6	1	you	13	Human 2	1, 3, 5, 7, 9, 13
5	1	i'm	9	Human 2	3, 5, 7, 9, 11
4	1	great	11	Human 2	3, 5, 9, 13
4	1	i	7	Human 2	7, 9, 11, 13
3	1	a	7	Human 2	3, 7, 9
3	1	any	11	Human 2	3, 5, 13
3	1	skydiving	5	Human 2	5, 7, 9
2	1	for	9	Human 2	3, 11
2	1	haha	3	Human 2	11, 13
2	1	is	5	Human 2	5, 9
2	1	lesson	3	Human 2	3, 5
2	1	me	7	Human 2	5, 11
2	1	questions	3	Human 2	3, 5
2	1	skiing	3	Human 2	11, 13
2	1	the	11	Human 2	3, 13

