Freq.	Size	Surface Form	Spanning	First Speaker	Turns
3	3	. can you	5	Human 2	3, 5, 7
3	2	for the	7	Human 2	7, 9, 13
2	2	the concepts	3	Human 2	3, 5
6	1	the	11	Human 2	3, 5, 7, 9, 11, 13
4	1	you	11	Human 2	3, 5, 7, 13
3	1	for	7	Human 2	7, 9, 13
3	1	me	5	Human 2	3, 5, 7
3	1	tips	7	Human 2	7, 9, 13
3	1	with	9	Human 2	3, 5, 11
2	1	are	7	Human 2	3, 9
2	1	be	9	Human 2	3, 11
2	1	concepts	3	Human 2	3, 5
2	1	course	9	Human 2	3, 11
2	1	here	5	Human 2	9, 13
2	1	i'm	3	Human 2	5, 7
2	1	over	9	Human 2	5, 13
2	1	some	3	Human 2	7, 9
2	1	sure	3	Human 2	7, 9
2	1	to	5	Human 2	3, 7
2	1	you're	9	Human 2	5, 13

