Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	6	i'm just an ai , so	3	Human 2	5, 7
4	5	i'm just an ai ,	9	Human 2	3, 5, 7, 11
5	4	i'm just an ai	11	Human 2	3, 5, 7, 11, 13
2	4	games or emotions ,	5	Human 2	3, 7
2	3	i don't have	5	Human 2	3, 7
3	1	but	5	Human 2	7, 9, 11
3	1	for	9	Human 2	5, 7, 13
3	1	won't	7	Human 2	5, 9, 11
3	1	you	9	Human 2	5, 11, 13
2	1	ball	3	Human 2	9, 11
2	1	kind	5	Human 2	7, 11
2	1	physical	3	Human 2	11, 13
2	1	pingpong	3	Human 2	3, 5
2	1	that	3	Human 2	9, 11
2	1	with	3	Human 2	9, 11

