Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns
3	3	2	can be	9	7	1	Human 1	4, 9, 10
2	2	2	are you	12	8	1	Human 2	5, 12
2	2	2	dark out	11	2	1	Human 1	10, 11
2	2	2	how about	9	6	1	Human 1	4, 9
2	2	2	it's good	11	10	1	Human 1	2, 11
2	2	2	rock climbing	5	2	1	Human 1	4, 5
7	7	1	the	5	9	1	Human 1	4, 5, 7, 8, 9, 11, 12
6	4	1	you	12	11	3	Human 2	5, 7, 9, 12, 14, 15
5	3	1	good	3	10	1	Human 1	2, 3, 9, 10, 11
5	5	1	i	5	9	1	Human 1	4, 5, 7, 8, 12
5	3	1	it's	7	12	1	Human 1	2, 7, 10, 11, 13
5	5	1	movie	7	6	1	Human 1	6, 7, 8, 9, 11
5	5	1	was	5	9	1	Human 1	4, 5, 7, 9, 12
4	2	1	about	5	6	1	Human 1	4, 5, 7, 9
4	1	1	be	12	9	1	Human 1	4, 9, 10, 12
4	1	1	can	11	8	1	Human 1	4, 9, 10, 11
4	2	1	how	5	8	2	Human 1	2, 4, 5, 9
4	4	1	it	4	12	1	Human 2	1, 4, 10, 12
4	4	1	yes	13	10	3	Human 1	4, 8, 12, 13
3	3	1	and	9	4	1	Human 1	8, 9, 11
3	3	1	but	11	3	1	Human 1	10, 11, 12
3	3	1	going	12	12	2	Human 2	1, 5, 12
3	3	1	is	11	11	1	Human 1	2, 11, 12
2	2	1	all	11	4	1	Human 1	8, 11
2	1	1	dark	11	2	1	Human 1	10, 11
2	2	1	day	5	4	1	Human 1	2, 5
2	2	1	great	7	4	1	Human 1	4, 7
2	2	1	here	15	4	1	Human 1	12, 15
2	2	1	scary	11	2	1	Human 1	10, 11
2	2	1	that	9	2	1	Human 1	8, 9
2	2	1	weekend	7	4	1	Human 1	4, 7
2	2	1	when	11	2	1	Human 1	10, 11
2	2	1	winter	13	2	1	Human 1	12, 13

