Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	6	haha you are talking about your	3	Human 2	5, 7
3	4	you are talking about	5	Human 2	3, 5, 7
4	2	you are	15	Human 2	3, 5, 7, 17
3	2	favorite group	5	Human 2	5, 7, 9
3	2	john mayer	7	Human 2	11, 15, 17
2	2	group !	5	Human 2	7, 11
2	2	hahaha john	3	Human 2	11, 13
2	2	not group	3	Human 2	11, 13
5	1	not	11	Human 2	7, 9, 11, 13, 17
5	1	you	15	Human 2	3, 5, 7, 9, 17
4	1	about	15	Human 2	3, 5, 7, 17
4	1	robot	17	Human 2	1, 3, 5, 17
4	1	talking	7	Human 2	1, 3, 5, 7
3	1	all	17	Human 2	1, 15, 17
3	1	haha	5	Human 2	3, 5, 7
3	1	hahaha	5	Human 2	9, 11, 13
3	1	what	13	Human 2	3, 7, 15
2	1	funny	3	Human 2	3, 5
2	1	the	3	Human 2	1, 3
2	1	to	3	Human 2	1, 3

