Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns
2	2	5	for your <redacted_term> year old	13	2	1	Human 1	12, 13
2	2	3	traffic might be	7	2	1	Human 1	6, 7
4	4	2	christmas eve	11	10	2	Human 1	4, 10, 11, 13
3	1	2	for your	15	4	1	Human 1	12, 13, 15
2	2	2	, i	12	10	1	Human 2	3, 12
2	2	2	disneyland trip	5	4	1	Human 1	2, 5
2	2	2	good point	11	4	1	Human 1	8, 11
2	2	2	great idea	15	10	1	Human 1	6, 15
2	2	2	i would	10	8	1	Human 2	3, 10
2	2	2	to join	3	2	1	Human 1	2, 3
11	8	1	for	3	14	1	Human 1	2, 3, 4, 5, 7, 8, 9, 11, 12, 13, 15
8	8	1	the	3	12	1	Human 1	2, 3, 4, 5, 6, 7, 11, 13
8	8	1	you	2	13	1	Human 2	1, 2, 3, 5, 7, 11, 12, 13
7	4	1	i	4	10	1	Human 2	3, 4, 5, 6, 8, 10, 12
6	6	1	a	6	11	1	Human 2	5, 6, 7, 11, 12, 15
6	6	1	that	9	8	1	Human 1	8, 9, 11, 12, 13, 15
5	5	1	and	3	6	1	Human 1	2, 3, 4, 5, 7
5	1	1	christmas	11	12	3	Human 1	2, 4, 10, 11, 13
5	5	1	plan	5	8	1	Human 1	4, 5, 7, 9, 11
4	2	1	disneyland	11	12	1	Human 1	2, 5, 11, 13
4	4	1	then	7	6	1	Human 1	4, 7, 8, 9
3	3	1	about	11	7	1	Human 1	8, 11, 14
3	3	1	are	13	4	1	Human 1	12, 13, 15
3	3	1	can	15	8	2	Human 1	8, 12, 15
3	3	1	fun	5	4	1	Human 1	4, 5, 7
3	3	1	have	4	11	1	Human 2	3, 4, 13
3	1	1	join	5	4	1	Human 1	2, 3, 5
3	1	1	might	13	8	1	Human 1	6, 7, 13
3	2	1	to	3	3	1	Human 1	2, 3, 4
3	1	1	would	3	9	1	Human 1	2, 3, 10
2	2	1	an	8	6	1	Human 2	3, 8
2	2	1	but	13	4	1	Human 1	10, 13
2	2	1	do	6	4	1	Human 2	3, 6
2	2	1	everything	11	2	1	Human 1	10, 11
2	2	1	little	7	2	1	Human 1	6, 7
2	2	1	not	8	6	1	Human 2	3, 8
2	2	1	of	15	12	1	Human 1	4, 15
2	2	1	son	15	2	1	Human 1	14, 15
2	2	1	surprise	7	2	1	Human 1	6, 7
2	2	1	this	15	4	1	Human 1	12, 15
2	2	1	work	15	8	1	Human 1	8, 15

