Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	3	, so i	3	Human 2	3, 5
2	3	. have you	5	Human 2	7, 11
2	2	, i	11	Human 2	3, 13
2	2	i'm just	3	Human 2	3, 5
2	2	lunch .	7	Human 2	3, 9
4	1	have	9	Human 2	3, 7, 9, 11
4	1	i	11	Human 2	3, 5, 7, 13
4	1	i'm	9	Human 2	3, 5, 9, 11
3	1	a	9	Human 2	5, 11, 13
3	1	and	9	Human 2	3, 7, 11
3	1	you	5	Human 2	7, 9, 11
2	1	ai	3	Human 2	3, 5
2	1	are	3	Human 2	11, 13
2	1	be	7	Human 2	7, 13
2	1	but	3	Human 2	11, 13
2	1	can	7	Human 2	7, 13
2	1	eat	3	Human 2	3, 5
2	1	for	3	Human 2	9, 11
2	1	it	3	Human 2	11, 13
2	1	options	3	Human 2	7, 9
2	1	see	7	Human 2	7, 13
2	1	some	5	Human 2	9, 13
2	1	the	7	Human 2	5, 11
2	1	to	5	Human 2	9, 13
2	1	variety	3	Human 2	9, 11
2	1	vegetarian	5	Human 2	7, 11

