Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns
2	2	3	sorry to hear	13	10	1	Human 1	4, 13
2	2	2	, but	6	4	1	Human 2	3, 6
2	2	2	. but	11	8	1	Human 1	4, 11
2	2	2	. how	7	6	1	Human 1	2, 7
2	2	2	as well	12	2	1	Human 2	11, 12
2	2	2	hard earned	5	2	1	Human 1	4, 5
2	2	2	have some	11	6	1	Human 1	6, 11
2	2	2	head home	3	2	1	Human 1	2, 3
2	2	2	the flu	13	2	1	Human 1	12, 13
6	4	1	have	6	9	2	Human 2	3, 5, 6, 7, 9, 11
6	6	1	i	6	11	2	Human 2	3, 5, 6, 7, 12, 13
6	4	1	to	5	12	2	Human 1	2, 4, 5, 7, 11, 13
4	4	1	at	6	8	1	Human 2	5, 6, 9, 12
4	4	1	here	10	9	1	Human 2	5, 10, 11, 13
4	3	1	the	12	5	2	Human 2	9, 11, 12, 13
4	4	1	you	7	8	1	Human 1	2, 7, 8, 9
3	3	1	and	10	9	1	Human 2	3, 10, 11
3	1	1	hard	12	9	1	Human 1	4, 5, 12
3	1	1	home	6	5	1	Human 1	2, 3, 6
3	1	1	how	2	7	1	Human 2	1, 2, 7
3	3	1	in	12	4	2	Human 2	9, 11, 12
2	2	1	about	13	12	1	Human 1	2, 13
2	2	1	all	5	4	1	Human 1	2, 5
2	2	1	are	9	2	1	Human 1	8, 9
2	2	1	based	9	2	1	Human 1	8, 9
2	2	1	it	4	4	1	Human 2	1, 4
2	2	1	it's	11	2	1	Human 1	10, 11
2	2	1	plans	7	2	1	Human 1	6, 7
2	2	1	raining	11	2	1	Human 1	10, 11
2	2	1	these	9	2	1	Human 1	8, 9
2	2	1	vacation	7	4	1	Human 1	4, 7

