Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	8	of movies do you like to eat ?	3	Human 2	9, 11
3	2	. what	9	Human 2	3, 9, 11
3	2	do you	9	Human 2	3, 9, 11
2	2	avatar is	3	Human 2	3, 5
2	2	have you	5	Human 2	1, 5
2	2	noodle soup	3	Human 2	13, 15
7	1	you	15	Human 2	1, 3, 5, 9, 11, 13, 15
5	1	movies	11	Human 2	1, 3, 7, 9, 11
5	1	to	9	Human 2	7, 9, 11, 13, 15
4	1	have	13	Human 2	1, 5, 7, 13
4	1	of	9	Human 2	3, 5, 9, 11
3	1	a	5	Human 2	3, 5, 7
3	1	food	5	Human 2	11, 13, 15
3	1	like	5	Human 2	7, 9, 11
3	1	movie	5	Human 2	3, 5, 7
3	1	the	5	Human 2	3, 5, 7
2	1	and	3	Human 2	11, 13
2	1	bake	5	Human 2	11, 15
2	1	good	7	Human 2	1, 7
2	1	i'm	11	Human 2	3, 13
2	1	make	3	Human 2	13, 15
2	1	watched	3	Human 2	5, 7

