Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns
2	2	3	. do you	10	8	1	Human 2	3, 10
2	2	3	any extreme sports	9	2	1	Human 1	8, 9
3	3	2	. i	12	8	2	Human 2	5, 11, 12
2	2	2	, so	14	6	1	Human 2	9, 14
2	2	2	hey ,	14	14	1	Human 2	1, 14
2	2	2	ready for	3	2	1	Human 1	2, 3
9	9	1	you	6	14	2	Human 2	1, 3, 6, 8, 9, 10, 11, 13, 14
8	6	1	for	5	12	1	Human 1	2, 3, 5, 7, 9, 10, 11, 13
7	7	1	i'm	3	12	1	Human 1	2, 3, 6, 7, 9, 11, 13
5	5	1	a	9	11	2	Human 1	2, 6, 9, 10, 12
5	5	1	before	6	11	1	Human 2	3, 6, 7, 9, 13
4	2	1	any	8	11	1	Human 2	3, 8, 9, 13
4	4	1	how	10	13	1	Human 2	1, 10, 11, 13
4	3	1	i	12	8	3	Human 2	5, 7, 11, 12
3	3	1	and	12	7	1	Human 2	7, 12, 13
3	1	1	extreme	11	4	1	Human 1	8, 9, 11
3	3	1	feeling	7	8	1	Human 1	6, 7, 13
3	3	1	it	6	10	1	Human 2	3, 6, 12
3	3	1	skiing	13	4	2	Human 1	10, 12, 13
3	3	1	skydiving	5	8	1	Human 1	2, 5, 9
3	3	1	the	13	3	1	Human 1	12, 13, 14
3	3	1	to	12	12	1	Human 2	3, 12, 14
2	2	1	great	5	4	1	Human 1	2, 5
2	2	1	lesson	5	4	1	Human 1	2, 5
2	2	1	make	13	2	1	Human 1	12, 13
2	2	1	near	5	2	1	Human 1	4, 5
2	2	1	of	13	2	1	Human 1	12, 13
2	2	1	seville	5	2	1	Human 1	4, 5
2	2	1	ski	11	2	1	Human 1	10, 11
2	2	1	slope	13	2	1	Human 1	12, 13
2	2	1	trepidatious	7	2	1	Human 1	6, 7
2	2	1	very	13	2	1	Human 1	12, 13

