Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	5	i'm phi , an ai	13	Human 2	3, 15
3	3	i'm phi ,	13	Human 2	3, 9, 15
2	3	, so i	13	Human 2	3, 15
4	2	phi ,	13	Human 2	3, 9, 11, 15
3	2	brain surgery	7	Human 2	13, 15, 19
3	2	i can	17	Human 2	3, 17, 19
2	2	, brain	3	Human 2	11, 13
2	2	. it's	7	Human 2	5, 11
2	2	but i	7	Human 2	3, 9
2	2	is a	3	Human 2	11, 13
2	2	to hear	3	Human 2	5, 7
6	1	and	15	Human 2	5, 9, 11, 13, 17, 19
6	1	i'm	17	Human 2	3, 5, 7, 9, 15, 19
5	1	a	11	Human 2	7, 11, 13, 15, 17
5	1	phi	17	Human 2	3, 9, 11, 15, 19
5	1	to	13	Human 2	5, 7, 9, 11, 17
4	1	is	7	Human 2	7, 9, 11, 13
4	1	that	15	Human 2	3, 5, 15, 17
3	1	can	17	Human 2	3, 17, 19
3	1	indeed	13	Human 2	7, 13, 19
3	1	school	11	Human 2	9, 13, 19
3	1	with	13	Human 2	7, 17, 19
3	1	you	17	Human 2	3, 17, 19
2	1	education	5	Human 2	9, 13
2	1	have	7	Human 2	11, 17
2	1	important	5	Human 2	5, 9
2	1	information	3	Human 2	17, 19
2	1	it	13	Human 2	1, 13
2	1	medical	3	Human 2	11, 13
2	1	of	13	Human 2	7, 19
2	1	or	5	Human 2	15, 19
2	1	profession	3	Human 2	13, 15
2	1	requires	3	Human 2	13, 15
2	1	understand	7	Human 2	3, 9
2	1	your	3	Human 2	5, 7

