Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns
2	2	7	🙂 any plans for the weekend ?	7	4	1	Human 1	4, 7
3	1	6	any plans for the weekend ?	11	8	1	Human 1	4, 7, 11
2	2	5	hope you are having fun	7	4	1	Human 1	4, 7
5	2	4	plans for the weekend	5	8	1	Human 1	4, 5, 7, 9, 11
3	1	3	you are having	9	6	1	Human 1	4, 7, 9
3	1	2	hope you	12	9	1	Human 1	4, 7, 12
2	2	2	, i	10	6	1	Human 2	5, 10
2	2	2	do you	11	6	1	Human 1	6, 11
2	2	2	fun !	9	4	1	Human 1	6, 9
2	2	2	yes ,	5	4	1	Human 1	2, 5
8	3	1	you	4	12	2	Human 2	1, 3, 4, 6, 7, 9, 11, 12
7	2	1	for	4	9	1	Human 2	3, 4, 5, 7, 8, 9, 11
7	2	1	the	6	9	1	Human 1	4, 5, 6, 7, 9, 11, 12
6	1	1	weekend	12	9	1	Human 1	4, 5, 7, 9, 11, 12
5	4	1	i	6	8	2	Human 2	3, 5, 6, 8, 10
4	4	1	a	5	10	1	Human 1	2, 5, 9, 11
3	1	1	do	11	6	2	Human 1	6, 10, 11
3	3	1	great	9	4	1	Human 1	8, 9, 11
3	3	1	it's	8	7	1	Human 2	3, 8, 9
3	3	1	sounds	9	4	2	Human 1	6, 8, 9
3	3	1	to	6	8	1	Human 2	5, 6, 12
3	3	1	your	2	12	1	Human 2	1, 2, 12
2	2	1	actually	5	4	1	Human 1	2, 5
2	2	1	busy	2	2	1	Human 2	1, 2
2	2	1	doing	4	4	1	Human 2	1, 4
2	2	1	europe	9	4	1	Human 1	6, 9
2	2	1	german	11	2	1	Human 1	10, 11
2	2	1	thanks	12	10	1	Human 2	3, 12
2	2	1	that	9	6	1	Human 1	4, 9
2	2	1	well	12	10	1	Human 2	3, 12
2	2	1	with	10	10	1	Human 2	1, 10

