Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	5	you might find in their	3	Human 2	11, 13
2	3	i don't have	3	Human 2	5, 7
2	2	but i	3	Human 2	5, 7
2	2	hunan impression	3	Human 2	11, 13
5	1	the	11	Human 2	3, 5, 7, 9, 13
4	1	you	11	Human 2	3, 7, 11, 13
3	1	a	7	Human 2	5, 9, 11
3	1	cuisine	5	Human 2	9, 11, 13
3	1	find	7	Human 2	7, 11, 13
3	1	have	7	Human 2	5, 7, 11
3	1	in	9	Human 2	5, 11, 13
3	1	spicy	5	Human 2	9, 11, 13
3	1	to	5	Human 2	5, 7, 9
2	1	an	5	Human 2	3, 7
2	1	as	5	Human 2	3, 7
2	1	chinese	3	Human 2	7, 9
2	1	dishes	3	Human 2	9, 11
2	1	for	7	Human 2	3, 9
2	1	i'm	3	Human 2	3, 5
2	1	or	3	Human 2	5, 7
2	1	which	3	Human 2	9, 11

