Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns
2	2	4	will coordinate with you	15	2	1	Human 1	14, 15
3	3	3	sign up for	11	6	1	Human 1	10, 11, 15
2	2	3	about the technique	13	2	1	Human 1	12, 13
2	2	3	race . it's	15	10	1	Human 1	6, 15
2	2	3	spartan race .	11	6	1	Human 1	6, 11
4	2	2	. it's	9	10	1	Human 1	6, 9, 12, 15
2	2	2	, which	13	2	1	Human 1	12, 13
2	2	2	for next	15	6	1	Human 1	10, 15
7	5	1	you	5	12	1	Human 1	4, 5, 7, 12, 13, 14, 15
6	6	1	in	7	13	2	Human 1	2, 4, 7, 10, 12, 14
5	5	1	any	5	12	2	Human 1	2, 4, 5, 7, 13
5	2	1	for	13	6	1	Human 1	10, 11, 13, 14, 15
5	5	1	i	4	9	1	Human 2	3, 4, 5, 6, 11
5	1	1	it's	13	10	1	Human 1	6, 9, 12, 13, 15
5	3	1	race	7	10	1	Human 1	6, 7, 11, 13, 15
5	4	1	the	11	12	1	Human 1	4, 11, 12, 13, 15
4	4	1	a	12	12	2	Human 2	3, 7, 12, 14
4	4	1	and	7	10	1	Human 1	6, 7, 9, 15
4	4	1	like	7	4	1	Human 1	6, 7, 8, 9
4	2	1	next	11	6	1	Human 1	10, 11, 14, 15
4	2	1	spartan	7	6	1	Human 1	6, 7, 9, 11
4	4	1	to	5	12	1	Human 1	4, 5, 9, 15
3	3	1	an	6	4	2	Human 2	3, 5, 6
3	3	1	but	6	9	1	Human 2	5, 6, 13
3	3	1	can	12	3	1	Human 2	11, 12, 13
3	3	1	challenging	7	4	1	Human 1	6, 7, 9
3	3	1	months	13	10	2	Human 1	4, 12, 13
3	3	1	not	11	8	1	Human 1	6, 11, 13
3	3	1	practice	15	4	2	Human 1	12, 14, 15
3	3	1	training	13	3	1	Human 1	12, 13, 14
3	1	1	up	11	6	1	Human 1	10, 11, 15
3	1	1	which	13	8	2	Human 1	6, 12, 13
3	1	1	with	14	11	1	Human 2	5, 14, 15
2	1	1	about	13	2	1	Human 1	12, 13
2	2	1	are	9	6	1	Human 1	4, 9
2	2	1	coming	11	8	1	Human 1	4, 11
2	2	1	events	5	2	1	Human 1	4, 5
2	2	1	february	11	2	1	Human 1	10, 11
2	2	1	fun	9	2	1	Human 1	8, 9
2	2	1	if	12	2	1	Human 2	11, 12
2	2	1	it	11	4	1	Human 1	8, 11
2	2	1	marathons	6	4	1	Human 2	3, 6
2	2	1	obstacle	9	4	1	Human 1	6, 9
2	2	1	see	9	6	1	Human 1	4, 9
2	2	1	so	6	4	1	Human 2	3, 6
2	2	1	your	13	12	1	Human 1	2, 13

