Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	6	i'm phi , an ai ,	13	Human 2	3, 15
3	5	phi , an ai ,	13	Human 2	3, 11, 15
2	4	, i don't have	3	Human 2	7, 9
2	4	ai , i don't	3	Human 2	9, 11
2	4	as phi , an	5	Human 2	7, 11
3	3	as phi ,	5	Human 2	7, 9, 11
3	3	i'm phi ,	13	Human 2	3, 13, 15
2	3	. however ,	5	Human 2	3, 7
5	2	ai ,	13	Human 2	3, 9, 11, 13, 15
4	2	i don't	9	Human 2	3, 7, 9, 11
3	2	, i	5	Human 2	7, 9, 11
3	2	or have	13	Human 2	3, 13, 15
3	2	preferences .	11	Human 2	3, 11, 13
2	2	, avatar	3	Human 2	3, 5
2	2	, but	9	Human 2	3, 11
2	2	eat food	3	Human 2	11, 13
2	2	have personal	5	Human 2	3, 7
2	2	indeed ,	11	Human 2	5, 15
7	1	have	15	Human 2	1, 3, 7, 9, 11, 13, 15
6	1	phi	13	Human 2	3, 7, 9, 11, 13, 15
5	1	i	13	Human 2	3, 7, 9, 11, 15
5	1	or	13	Human 2	3, 7, 9, 13, 15
4	1	i'm	13	Human 2	3, 11, 13, 15
3	1	for	7	Human 2	5, 9, 11
3	1	the	5	Human 2	9, 11, 13
2	1	a	13	Human 2	3, 15
2	1	and	3	Human 2	11, 13
2	1	do	7	Human 2	7, 13
2	1	is	3	Human 2	3, 5
2	1	movies	3	Human 2	1, 3
2	1	that	5	Human 2	5, 9

