Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	8	i'm just great and how are you going	5	Human 2	5, 9
2	4	just lie and bask	5	Human 2	7, 11
2	4	vacation where you could	9	Human 2	7, 15
3	3	how are you	9	Human 2	1, 5, 9
2	3	posters vacation where	7	Human 2	9, 15
2	3	zipline from tree	3	Human 2	9, 11
3	2	just great	11	Human 2	5, 9, 15
3	2	where you	9	Human 2	7, 13, 15
2	2	banging her	5	Human 2	5, 9
2	2	bask her	5	Human 2	11, 15
2	2	cat missions	3	Human 2	3, 5
2	2	her greatness	5	Human 2	7, 11
2	2	i would	7	Human 2	7, 13
2	2	inventing one	3	Human 2	13, 15
2	2	really tough	3	Human 2	3, 5
2	2	right there	3	Human 2	13, 15
7	1	you	15	Human 2	1, 5, 7, 9, 11, 13, 15
6	1	and	11	Human 2	5, 7, 9, 11, 13, 15
6	1	her	11	Human 2	5, 7, 9, 11, 13, 15
6	1	just	11	Human 2	5, 7, 9, 11, 13, 15
5	1	posters	9	Human 2	7, 9, 11, 13, 15
4	1	can	11	Human 2	3, 9, 11, 13
4	1	cat	9	Human 2	3, 5, 9, 11
4	1	could	9	Human 2	7, 9, 11, 15
4	1	great	11	Human 2	5, 9, 13, 15
4	1	i	11	Human 2	3, 7, 11, 13
4	1	vacation	9	Human 2	7, 9, 13, 15
3	1	are	9	Human 2	1, 5, 9
3	1	i'm	7	Human 2	3, 5, 9
3	1	lie	7	Human 2	7, 11, 13
3	1	zipline	7	Human 2	9, 11, 15
2	1	make	3	Human 2	13, 15
2	1	millions	3	Human 2	13, 15
2	1	to	5	Human 2	3, 7

