Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns
2	2	3	like beijing duck	15	2	1	Human 1	14, 15
2	2	3	noodle soup like	15	2	1	Human 1	14, 15
8	8	2	code refactoring	5	14	1	Human 1	4, 5, 7, 9, 11, 13, 15, 17
5	5	2	these are	9	8	1	Human 1	8, 9, 11, 13, 15
4	4	2	important things	11	8	1	Human 1	8, 11, 13, 15
4	4	2	what food	11	8	1	Human 1	10, 11, 13, 17
2	2	2	forget it	7	2	1	Human 1	6, 7
2	2	2	like szechuan	13	2	1	Human 1	12, 13
2	2	2	san mateo	17	2	1	Human 1	16, 17
2	2	2	work ?	7	2	1	Human 1	6, 7
12	12	1	you	3	17	1	Human 1	2, 3, 5, 6, 7, 9, 10, 11, 13, 15, 17, 18
11	8	1	like	6	13	2	Human 2	3, 5, 6, 7, 9, 10, 11, 12, 13, 14, 15
10	6	1	what	5	16	2	Human 1	2, 4, 5, 6, 7, 9, 10, 11, 13, 17
9	8	1	work	5	14	1	Human 1	4, 5, 6, 7, 9, 11, 13, 15, 17
8	1	1	code	5	14	1	Human 1	4, 5, 7, 9, 11, 13, 15, 17
7	2	1	are	3	14	1	Human 1	2, 3, 8, 9, 11, 13, 15
7	6	1	forget	7	12	1	Human 1	6, 7, 9, 11, 13, 15, 17
7	7	1	haha	7	12	1	Human 1	6, 7, 9, 11, 13, 15, 17
6	6	1	beside	7	10	1	Human 1	6, 7, 9, 11, 13, 15
6	6	1	else	7	10	1	Human 1	6, 7, 9, 11, 13, 15
6	6	1	life	9	10	1	Human 1	8, 9, 11, 13, 15, 17
5	5	1	eat	11	8	1	Human 1	10, 11, 13, 15, 17
5	1	1	food	15	8	1	Human 1	10, 11, 13, 15, 17
5	1	1	important	9	8	1	Human 1	8, 9, 11, 13, 15
5	1	1	things	9	8	1	Human 1	8, 9, 11, 13, 15
5	5	1	to	5	9	1	Human 1	2, 5, 6, 8, 10
4	4	1	do	7	5	1	Human 1	6, 7, 8, 10
4	4	1	just	5	6	1	Human 1	4, 5, 7, 9
3	3	1	a	14	12	2	Human 2	3, 5, 14
3	3	1	in	8	14	1	Human 2	3, 8, 16
2	2	1	<redacted_term>	17	2	1	Human 1	16, 17
2	2	1	hi	1	2	1	Human 1	0, 1
2	2	1	hunan	13	2	1	Human 1	12, 13
2	2	1	is	5	2	1	Human 1	4, 5
2	2	1	love	17	2	1	Human 1	16, 17
2	2	1	pho	15	2	1	Human 1	14, 15
2	2	1	ramen	15	2	1	Human 1	14, 15

