Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	3	! peter thiel's	5	Human 2	9, 13
2	2	a great	5	Human 2	9, 13
2	2	are you	9	Human 2	1, 9
5	1	you	9	Human 2	1, 3, 5, 7, 9
4	1	to	11	Human 2	3, 7, 9, 13
3	1	a	9	Human 2	5, 9, 13
3	1	and	9	Human 2	5, 11, 13
3	1	any	9	Human 2	3, 9, 11
3	1	are	11	Human 2	1, 9, 11
3	1	i'm	5	Human 2	3, 5, 7
3	1	like	7	Human 2	3, 7, 9
3	1	on	9	Human 2	5, 7, 13
2	1	book	5	Human 2	5, 9
2	1	can	7	Human 2	7, 13
2	1	definitely	3	Human 2	11, 13
2	1	have	3	Human 2	7, 9
2	1	how	7	Human 2	1, 7
2	1	i	5	Human 2	7, 11
2	1	or	7	Human 2	3, 9
2	1	that	7	Human 2	3, 9
2	1	with	5	Human 2	3, 7
2	1	would	3	Human 2	3, 5

