Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	4	the bahamas . com	3	Human 2	5, 7
2	2	going to	3	Human 2	9, 11
2	2	i'm going	5	Human 2	7, 11
2	2	it's the	5	Human 2	5, 9
2	2	to the	3	Human 2	11, 13
6	1	the	11	Human 2	5, 7, 9, 11, 13, 15
4	1	going	9	Human 2	3, 7, 9, 11
3	1	i	13	Human 2	3, 11, 15
3	1	i'm	7	Human 2	7, 11, 13
3	1	nice	5	Human 2	11, 13, 15
3	1	this	5	Human 2	9, 11, 13
3	1	you	9	Human 2	7, 9, 15
2	1	and	3	Human 2	13, 15
2	1	are	3	Human 2	7, 9
2	1	can	7	Human 2	9, 15
2	1	hey	11	Human 2	3, 13
2	1	never	3	Human 2	9, 11

