Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns
2	2	3	cookies and cream	7	2	1	Human 1	6, 7
2	2	3	the physical world	11	2	1	Human 1	10, 11
4	4	2	, i	9	8	1	Human 1	6, 9, 11, 13
4	4	2	ice cream	5	4	1	Human 1	4, 5, 6, 7
2	2	2	an afterlife	9	2	1	Human 1	8, 9
2	2	2	asian food	3	2	1	Human 1	2, 3
11	10	1	i	3	13	1	Human 1	2, 3, 4, 5, 6, 8, 9, 10, 11, 13, 14
9	8	1	the	6	13	2	Human 2	1, 3, 6, 7, 9, 10, 11, 12, 13
6	6	1	of	6	14	2	Human 2	1, 3, 6, 7, 9, 14
6	6	1	you	1	13	1	Human 1	0, 1, 2, 6, 8, 12
5	4	1	an	8	11	1	Human 2	3, 8, 9, 11, 13
5	5	1	and	7	9	1	Human 1	6, 7, 8, 11, 14
5	5	1	to	9	15	2	Human 1	0, 6, 9, 13, 14
4	4	1	as	10	5	1	Human 2	9, 10, 11, 13
4	4	1	would	2	7	1	Human 2	1, 2, 6, 7
3	3	1	a	5	13	1	Human 1	2, 5, 14
3	3	1	experience	13	3	1	Human 1	12, 13, 14
3	3	1	food	2	3	1	Human 2	1, 2, 3
3	3	1	have	12	5	1	Human 2	9, 12, 13
3	3	1	is	12	8	2	Human 2	5, 9, 12
3	3	1	so	10	8	2	Human 2	3, 9, 10
3	3	1	understand	10	9	1	Human 2	3, 10, 11
3	3	1	what	2	12	1	Human 2	1, 2, 12
2	2	1	be	10	10	1	Human 2	1, 10
2	2	1	chinese	3	2	1	Human 1	2, 3
2	2	1	it	10	10	1	Human 2	1, 10
2	2	1	like	7	2	1	Human 1	6, 7
2	2	1	mint	7	2	1	Human 1	6, 7
2	2	1	must	13	4	1	Human 1	10, 13
2	2	1	one	2	2	1	Human 2	1, 2
2	2	1	supernatural	13	2	1	Human 1	12, 13
2	2	1	vanilla	7	2	1	Human 1	6, 7
2	2	1	variations	7	2	1	Human 1	6, 7

