Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	3	about you ?	3	Human 2	5, 7
2	3	it was nice	3	Human 2	9, 11
2	3	you like it	3	Human 2	13, 15
3	2	it was	7	Human 2	5, 9, 11
3	2	the movie	5	Human 2	7, 9, 11
2	2	hey good	3	Human 2	3, 5
6	1	it	15	Human 2	1, 5, 9, 11, 13, 15
5	1	you	11	Human 2	5, 7, 9, 13, 15
4	1	the	7	Human 2	5, 7, 9, 11
3	1	good	7	Human 2	3, 5, 9
3	1	hey	5	Human 2	1, 3, 5
3	1	was	7	Human 2	5, 9, 11
2	1	a	13	Human 2	3, 15
2	1	and	3	Human 2	9, 11
2	1	great	3	Human 2	5, 7
2	1	i	3	Human 2	11, 13
2	1	saw	3	Human 2	9, 11

