Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	3	these things .	3	Human 2	11, 13
3	2	i like	5	Human 2	9, 11, 13
3	2	these things	5	Human 2	9, 11, 13
2	2	hello work	3	Human 2	5, 7
2	2	just chilling	3	Human 2	5, 7
2	2	you ?	3	Human 2	3, 5
2	2	you eat	5	Human 2	11, 15
5	1	like	9	Human 2	9, 11, 13, 15, 17
5	1	you	13	Human 2	3, 5, 7, 11, 15
4	1	i	9	Human 2	9, 11, 13, 17
3	1	eat	5	Human 2	11, 13, 15
2	1	are	5	Human 2	3, 7
2	1	food	3	Human 2	13, 15
2	1	hi	3	Human 2	1, 3
2	1	what	7	Human 2	11, 17

