Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	3	. i don't	11	Human 2	5, 15
2	3	i'm phi ,	7	Human 2	5, 11
3	2	. i	11	Human 2	5, 11, 15
3	2	i don't	13	Human 2	3, 5, 15
3	2	i'm phi	7	Human 2	5, 7, 11
2	2	, but	5	Human 2	3, 7
2	2	language model	7	Human 2	5, 11
2	2	like the	5	Human 2	9, 13
2	2	the way	3	Human 2	9, 11
6	1	i	13	Human 2	3, 5, 7, 9, 11, 15
5	1	your	9	Human 2	7, 9, 11, 13, 15
4	1	i'm	9	Human 2	3, 5, 7, 11
4	1	like	7	Human 2	9, 11, 13, 15
4	1	of	7	Human 2	9, 11, 13, 15
4	1	the	9	Human 2	5, 9, 11, 13
4	1	you	9	Human 2	1, 3, 5, 9
3	1	different	5	Human 2	9, 11, 13
3	1	microsoft	7	Human 2	5, 7, 11
2	1	all	3	Human 2	9, 11
2	1	an	3	Human 2	3, 5
2	1	and	7	Human 2	3, 9
2	1	are	13	Human 2	1, 13
2	1	as	7	Human 2	3, 9
2	1	characters	3	Human 2	13, 15
2	1	doing	3	Human 2	1, 3
2	1	from	7	Human 2	7, 13
2	1	it's	5	Human 2	9, 13
2	1	love	5	Human 2	11, 15
2	1	or	3	Human 2	5, 7
2	1	pottery	7	Human 2	7, 13
2	1	sounds	9	Human 2	7, 15
2	1	that	7	Human 2	9, 15
2	1	work	5	Human 2	5, 9

