Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	8	as an artificial intelligence , i don't have	7	Human 2	3, 9
2	7	. however , i can provide you	5	Human 2	9, 13
3	5	. however , i can	11	Human 2	3, 9, 13
3	4	an artificial intelligence ,	11	Human 2	3, 9, 13
2	4	i don't have plans	5	Human 2	5, 9
4	3	i don't have	11	Human 2	3, 5, 9, 13
2	3	but i can	7	Human 2	5, 11
3	2	as an	7	Human 2	3, 5, 9
2	2	, so	3	Human 2	11, 13
2	2	plans or	5	Human 2	5, 9
2	2	that you	5	Human 2	7, 11
6	1	you	11	Human 2	3, 5, 7, 9, 11, 13
4	1	information	9	Human 2	3, 7, 9, 11
4	1	or	9	Human 2	5, 7, 9, 13
3	1	any	7	Human 2	5, 9, 11
3	1	but	7	Human 2	5, 7, 11
3	1	i'm	7	Human 2	7, 11, 13
3	1	plans	7	Human 2	5, 9, 11
2	1	about	7	Human 2	3, 9
2	1	anything	5	Human 2	3, 7
2	1	foods	3	Human 2	11, 13
2	1	help	5	Human 2	3, 7
2	1	out	9	Human 2	3, 11
2	1	virtual	5	Human 2	7, 11

