Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	11	babies stuck pipes gutters south korea lot stray baby yoda cutest	3	Human 2	15, 17
2	5	that you travel everyday and	3	Human 2	13, 15
2	4	baby yoda cutest though	3	Human 2	13, 15
3	2	are you	7	Human 2	3, 7, 9
3	2	organize life	7	Human 2	5, 7, 11
2	2	an ai	3	Human 2	3, 5
2	2	catch pokémon	3	Human 2	11, 13
2	2	pokémon when	3	Human 2	9, 11
2	2	ready to	3	Human 2	5, 7
2	2	what about	7	Human 2	7, 13
2	2	you are	3	Human 2	3, 5
6	1	and	11	Human 2	5, 7, 9, 11, 13, 15
5	1	the	11	Human 2	3, 5, 7, 11, 13
4	1	pokémon	7	Human 2	7, 9, 11, 13
4	1	yoda	7	Human 2	11, 13, 15, 17
3	1	about	7	Human 2	7, 9, 13
3	1	have	13	Human 2	5, 13, 17
3	1	name	11	Human 2	1, 3, 11
3	1	that	5	Human 2	11, 13, 15
3	1	to	5	Human 2	3, 5, 7
3	1	travel	5	Human 2	11, 13, 15
3	1	what	7	Human 2	7, 9, 13
3	1	when	5	Human 2	9, 11, 13
2	1	also	3	Human 2	9, 11
2	1	exotic	3	Human 2	9, 11
2	1	i	3	Human 2	5, 7
2	1	new	3	Human 2	5, 7
2	1	pikachu	5	Human 2	3, 7
2	1	start	3	Human 2	5, 7
2	1	this	5	Human 2	3, 7
2	1	watch	3	Human 2	13, 15
2	1	your	13	Human 2	1, 13

