Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	4	is a hybrid of	3	Human 2	3, 5
2	3	the flower lotus	5	Human 2	5, 9
6	2	the flower	11	Human 2	3, 5, 7, 9, 11, 13
3	2	i think	5	Human 2	7, 9, 11
2	2	the rose	5	Human 2	5, 9
6	1	i	11	Human 2	3, 5, 7, 9, 11, 13
6	1	the	11	Human 2	3, 5, 7, 9, 11, 13
4	1	you	11	Human 2	3, 9, 11, 13
3	1	a	7	Human 2	3, 5, 9
3	1	and	5	Human 2	9, 11, 13
3	1	are	7	Human 2	7, 9, 13
3	1	have	5	Human 2	3, 5, 7
3	1	in	5	Human 2	7, 9, 11
3	1	is	9	Human 2	3, 5, 11
3	1	it's	5	Human 2	7, 9, 11
3	1	like	5	Human 2	9, 11, 13
3	1	lotus	5	Human 2	5, 7, 9
3	1	not	5	Human 2	9, 11, 13
3	1	rose	7	Human 2	3, 5, 9
3	1	that	5	Human 2	7, 9, 11
2	1	just	3	Human 2	11, 13
2	1	me	11	Human 2	3, 13
2	1	more	7	Human 2	7, 13
2	1	people	7	Human 2	7, 13
2	1	to	5	Human 2	3, 7
2	1	what	3	Human 2	11, 13
2	1	with	3	Human 2	11, 13

