Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns
2	2	3	word origins here	11	2	1	Human 1	10, 11
3	1	2	word origins	13	4	1	Human 1	10, 11, 13
2	2	2	. it	7	4	1	Human 1	4, 7
2	2	2	it happens	11	8	1	Human 1	4, 11
2	2	2	sometimes .	5	2	1	Human 1	4, 5
2	2	2	that way	11	4	1	Human 1	8, 11
2	2	2	this conversation	13	2	1	Human 1	12, 13
2	2	2	you know	9	4	1	Human 1	6, 9
8	7	1	that	3	12	1	Human 1	2, 3, 4, 5, 7, 8, 11, 13
6	4	1	this	7	9	1	Human 1	6, 7, 9, 12, 13, 14
5	4	1	you	6	9	1	Human 2	3, 6, 7, 9, 11
4	4	1	about	7	6	1	Human 1	6, 7, 9, 11
4	3	1	happens	5	8	1	Human 1	4, 5, 7, 11
4	4	1	i	5	9	1	Human 1	4, 5, 7, 12
4	1	1	it	14	11	1	Human 1	4, 7, 11, 14
4	2	1	sometimes	7	8	1	Human 1	4, 5, 7, 11
3	3	1	french	7	6	1	Human 1	6, 7, 11
3	3	1	get	5	4	1	Human 1	4, 5, 7
3	3	1	in	12	3	1	Human 2	11, 12, 13
3	3	1	just	5	10	1	Human 1	4, 5, 13
3	3	1	mean	3	8	1	Human 1	2, 3, 9
3	3	1	phrase	7	8	1	Human 1	6, 7, 13
3	3	1	pretty	9	4	1	Human 1	8, 9, 11
3	3	1	the	5	4	1	Human 1	4, 5, 7
3	1	1	way	13	6	1	Human 1	8, 11, 13
2	2	1	and	14	4	1	Human 2	11, 14
2	2	1	feeling	5	2	1	Human 1	4, 5
2	2	1	feels	7	4	1	Human 1	4, 7
2	2	1	have	14	8	1	Human 2	7, 14
2	2	1	is	9	6	1	Human 1	4, 9
2	2	1	much	13	8	1	Human 1	6, 13
2	2	1	that's	9	2	1	Human 1	8, 9
2	2	1	yeah	9	2	1	Human 1	8, 9

