Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	3	that something happens	7	Human 2	5, 11
2	2	happens sometimes	3	Human 2	5, 7
2	2	word origins	3	Human 2	11, 13
2	2	you mean	7	Human 2	3, 9
5	1	that	11	Human 2	3, 5, 7, 11, 13
4	1	you	9	Human 2	3, 7, 9, 11
3	1	about	5	Human 2	7, 9, 11
3	1	happens	7	Human 2	5, 7, 11
3	1	something	7	Human 2	5, 9, 11
3	1	sometimes	7	Human 2	5, 7, 11
3	1	this	7	Human 2	7, 9, 13
2	1	french	5	Human 2	7, 11
2	1	get	3	Human 2	5, 7
2	1	i	3	Human 2	5, 7
2	1	in	3	Human 2	11, 13
2	1	it	5	Human 2	7, 11
2	1	just	9	Human 2	5, 13
2	1	not	3	Human 2	9, 11
2	1	phrase	7	Human 2	7, 13
2	1	pretty	3	Human 2	9, 11
2	1	the	3	Human 2	5, 7
2	1	way	3	Human 2	11, 13

