Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	5	as an ai , i	3	Human 2	9, 11
2	5	i don't eat lunch or	5	Human 2	3, 7
3	4	don't eat lunch or	7	Human 2	3, 7, 9
2	4	, i don't eat	3	Human 2	5, 7
2	4	i'm phi and i	3	Human 2	9, 11
2	4	or have personal experiences	5	Human 2	7, 11
3	3	, i don't	7	Human 2	5, 7, 11
3	3	have personal experiences	7	Human 2	7, 11, 13
3	3	i'm phi and	5	Human 2	9, 11, 13
2	3	. as an	5	Human 2	5, 9
2	3	i'm phi ,	5	Human 2	3, 7
5	2	, i	9	Human 2	5, 7, 9, 11, 13
6	1	i	11	Human 2	3, 5, 7, 9, 11, 13
6	1	or	11	Human 2	3, 5, 7, 9, 11, 13
5	1	and	9	Human 2	5, 7, 9, 11, 13
5	1	don't	9	Human 2	3, 5, 7, 9, 11
4	1	an	9	Human 2	3, 5, 9, 11
4	1	have	9	Human 2	5, 7, 11, 13
3	1	the	5	Human 2	9, 11, 13
2	1	food	3	Human 2	5, 7

