Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns
2	2	4	have a sweet tooth	11	4	1	Human 1	8, 11
3	1	3	have a sweet	13	6	1	Human 1	8, 11, 13
3	3	3	i'm trying to	3	3	1	Human 1	2, 3, 4
4	1	2	i'm trying	5	4	1	Human 1	2, 3, 4, 5
4	1	2	trying to	13	12	1	Human 1	2, 3, 4, 13
3	3	2	but they	5	6	1	Human 1	4, 5, 9
3	1	2	sweet tooth	9	4	1	Human 1	8, 9, 11
3	3	2	to make	3	8	1	Human 1	2, 3, 9
2	2	2	a good	8	6	1	Human 2	3, 8
2	2	2	that is	9	2	1	Human 1	8, 9
2	2	2	you say	13	6	1	Human 1	8, 13
7	5	1	a	8	11	3	Human 2	3, 5, 7, 8, 11, 12, 13
7	4	1	to	3	13	1	Human 1	2, 3, 4, 9, 12, 13, 14
6	6	1	the	10	6	1	Human 2	9, 10, 11, 12, 13, 14
6	1	1	trying	7	12	1	Human 1	2, 3, 4, 5, 7, 13
5	2	1	but	10	8	1	Human 1	4, 5, 9, 10, 11
5	3	1	good	6	7	1	Human 2	3, 6, 7, 8, 9
5	2	1	have	9	10	2	Human 1	4, 8, 9, 11, 13
5	5	1	i	10	6	1	Human 2	9, 10, 12, 13, 14
5	1	1	i'm	7	6	1	Human 1	2, 3, 4, 5, 7
5	3	1	that	11	6	1	Human 1	8, 9, 11, 12, 13
4	4	1	and	12	4	1	Human 2	11, 12, 13, 14
4	4	1	croissants	3	10	1	Human 1	2, 3, 5, 11
4	1	1	make	7	8	1	Human 1	2, 3, 7, 9
4	4	1	time	9	5	1	Human 1	8, 9, 10, 12
4	3	1	you	9	10	2	Human 1	4, 8, 9, 13
3	3	1	it's	3	4	1	Human 1	2, 3, 5
3	3	1	made	5	6	1	Human 1	4, 5, 9
3	3	1	of	5	9	1	Human 1	4, 5, 12
3	1	1	say	11	6	1	Human 1	8, 11, 13
3	3	1	thanks	7	6	2	Human 1	2, 6, 7
2	2	1	been	5	2	1	Human 1	4, 5
2	2	1	crazy	13	2	1	Human 1	12, 13
2	2	1	don't	11	2	1	Human 1	10, 11
2	2	1	flakey	5	2	1	Human 1	4, 5
2	2	1	i'd	11	2	1	Human 1	10, 11
2	2	1	need	14	6	1	Human 2	9, 14
2	2	1	next	13	6	1	Human 1	8, 13
2	2	1	now	8	6	1	Human 2	3, 8
2	2	1	out	5	2	1	Human 1	4, 5
2	2	1	some	10	8	1	Human 2	3, 10
2	2	1	substitute	13	2	1	Human 1	12, 13
2	2	1	that's	14	2	1	Human 2	13, 14
2	2	1	them	9	6	1	Human 1	4, 9
2	2	1	think	11	2	1	Human 1	10, 11
2	2	1	was	13	2	1	Human 1	12, 13
2	2	1	with	10	2	1	Human 2	9, 10
2	2	1	wow	13	2	1	Human 1	12, 13

