Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	4	s great for the	3	Human 2	9, 11
3	2	for the	7	Human 2	9, 11, 15
3	2	s great	5	Human 2	9, 11, 13
2	2	and work	3	Human 2	3, 5
2	2	for family	3	Human 2	3, 5
6	1	and	15	Human 2	3, 5, 7, 13, 15, 17
6	1	for	13	Human 2	3, 5, 7, 9, 11, 15
5	1	the	15	Human 2	1, 7, 9, 11, 15
5	1	you	17	Human 2	1, 3, 5, 7, 17
4	1	s	7	Human 2	9, 11, 13, 15
3	1	this	9	Human 2	1, 7, 9
3	1	work	11	Human 2	3, 5, 13
2	1	balance	3	Human 2	3, 5
2	1	been	5	Human 2	3, 7
2	1	happy	3	Human 2	13, 15
2	1	have	5	Human 2	3, 7
2	1	how	3	Human 2	5, 7
2	1	idea	3	Human 2	7, 9
2	1	that's	3	Human 2	5, 7
2	1	too	5	Human 2	3, 7
2	1	what	13	Human 2	1, 13
2	1	with	11	Human 2	7, 17
2	1	yay	3	Human 2	15, 17
2	1	year	5	Human 2	1, 5

