Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns
3	3	3	your day going	2	5	1	Human 2	1, 2, 5
2	2	3	how about you	9	2	1	Human 1	8, 9
2	2	3	places one day	15	2	1	Human 1	14, 15
3	3	2	! i	7	9	1	Human 1	6, 7, 14
3	1	2	about you	11	4	1	Human 1	8, 9, 11
3	3	2	the world	9	4	1	Human 1	8, 9, 11
3	3	2	you dive	13	4	1	Human 1	12, 13, 15
2	2	2	, what	11	2	1	Human 1	10, 11
2	2	2	and see	7	2	1	Human 1	6, 7
2	2	2	day .	14	8	1	Human 2	7, 14
2	2	2	going to	11	2	1	Human 1	10, 11
2	2	2	share that	17	2	1	Human 1	16, 17
2	2	2	you ?	8	4	1	Human 2	5, 8
11	7	1	you	9	14	1	Human 2	5, 8, 9, 10, 11, 12, 13, 15, 16, 17, 18
6	4	1	i	7	13	3	Human 1	2, 4, 6, 7, 12, 14
4	3	1	and	7	6	2	Human 1	4, 6, 7, 9
4	4	1	just	12	13	1	Human 2	3, 12, 14, 15
4	2	1	that	15	6	1	Human 1	12, 15, 16, 17
4	1	1	the	8	5	1	Human 2	7, 8, 9, 11
4	1	1	your	12	12	1	Human 2	1, 2, 5, 12
3	3	1	a	12	16	1	Human 2	3, 12, 18
3	3	1	been	5	4	1	Human 1	4, 5, 7
3	1	1	how	9	8	2	Human 1	2, 8, 9
3	1	1	places	15	6	2	Human 1	10, 14, 15
3	1	1	to	11	8	2	Human 1	4, 10, 11
3	3	1	with	17	6	2	Human 1	12, 16, 17
2	2	1	explore	15	2	1	Human 1	14, 15
2	2	1	nice	13	4	1	Human 1	10, 13
2	2	1	off	7	2	1	Human 1	6, 7
2	2	1	similar	7	2	1	Human 1	6, 7
2	2	1	things	7	2	1	Human 1	6, 7
2	2	1	too	13	2	1	Human 1	12, 13
2	2	1	when	15	4	1	Human 1	12, 15
2	2	1	work	7	2	1	Human 1	6, 7

