Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	3	your day going	5	Human 2	1, 5
2	2	about you	3	Human 2	9, 11
2	2	the world	3	Human 2	9, 11
2	2	you dive	3	Human 2	13, 15
6	1	you	13	Human 2	5, 9, 11, 13, 15, 17
4	1	day	15	Human 2	1, 5, 7, 15
3	1	going	11	Human 2	1, 5, 11
3	1	the	5	Human 2	7, 9, 11
2	1	and	3	Human 2	7, 9
2	1	been	3	Human 2	5, 7
2	1	busy	3	Human 2	3, 5
2	1	can't	3	Human 2	15, 17
2	1	for	3	Human 2	5, 7
2	1	hey	9	Human 2	1, 9
2	1	i'm	9	Human 2	3, 11
2	1	just	13	Human 2	3, 15
2	1	that	3	Human 2	15, 17

