Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns
2	2	3	, but i	10	6	1	Human 2	5, 10
2	2	3	during cold times	11	4	1	Human 1	8, 11
2	2	3	for hot coco	9	2	1	Human 1	8, 9
2	2	3	how are you	2	2	1	Human 2	1, 2
3	1	2	are you	4	4	1	Human 2	1, 2, 4
3	1	2	but i	10	6	2	Human 2	5, 7, 10
3	3	2	you have	11	6	1	Human 1	8, 11, 13
2	2	2	. i	11	2	1	Human 1	10, 11
2	2	2	have anything	15	8	1	Human 1	8, 15
2	2	2	hi !	1	2	1	Human 1	0, 1
2	2	2	hot chocolate	7	2	1	Human 1	6, 7
2	2	2	i love	13	8	1	Human 1	6, 13
2	2	2	i'll try	15	2	1	Human 1	14, 15
2	2	2	i'm doing	3	2	1	Human 1	2, 3
13	9	1	you	3	15	1	Human 2	1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 13, 15
8	6	1	i	6	11	2	Human 2	3, 5, 6, 7, 9, 10, 11, 13
7	4	1	have	9	10	2	Human 1	6, 8, 9, 10, 11, 13, 15
7	7	1	like	5	10	1	Human 1	4, 5, 6, 7, 9, 11, 13
5	5	1	do	7	7	1	Human 1	4, 7, 8, 9, 10
5	4	1	i'm	3	8	1	Human 1	2, 3, 5, 7, 9
4	4	1	and	11	6	1	Human 1	10, 11, 13, 15
4	1	1	but	11	7	2	Human 2	5, 7, 10, 11
4	2	1	doing	2	8	1	Human 2	1, 2, 3, 8
4	2	1	for	8	11	1	Human 2	3, 8, 9, 13
4	4	1	great	11	11	2	Human 1	2, 8, 11, 12
4	4	1	it's	11	8	2	Human 1	6, 8, 11, 13
4	4	1	or	5	12	1	Human 1	4, 5, 7, 15
4	4	1	to	12	13	1	Human 2	3, 12, 14, 15
3	1	1	how	3	3	1	Human 2	1, 2, 3
3	3	1	so	8	4	2	Human 2	5, 7, 8
3	3	1	tea	5	4	1	Human 1	4, 5, 7
2	2	1	blankets	11	2	1	Human 1	10, 11
2	1	1	chocolate	7	2	1	Human 1	6, 7
2	2	1	coffee	5	2	1	Human 1	4, 5
2	1	1	cold	11	4	1	Human 1	8, 11
2	2	1	enjoy	9	2	1	Human 1	8, 9
2	2	1	in	11	2	1	Human 1	10, 11
2	2	1	never	11	2	1	Human 1	10, 11
2	2	1	some	13	4	1	Human 1	10, 13
2	2	1	too	15	12	1	Human 1	4, 15
2	2	1	tuck	11	2	1	Human 1	10, 11

