Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns
2	2	6	first time doing something like this	3	2	1	Human 1	2, 3
2	2	5	stick with the same team	7	4	1	Human 1	4, 7
3	1	4	with the same team	5	4	1	Human 1	4, 5, 7
2	2	4	a perfect plan !	11	6	1	Human 1	6, 11
3	1	3	perfect plan !	7	6	1	Human 1	6, 7, 11
2	2	3	let's try something	9	2	1	Human 1	8, 9
2	2	3	something different .	9	2	1	Human 1	8, 9
2	2	3	that sounds like	7	2	1	Human 1	6, 7
3	1	2	first time	7	6	1	Human 1	2, 3, 7
3	3	2	for over	5	4	1	Human 1	4, 5, 7
3	1	2	something like	9	8	1	Human 1	2, 3, 9
3	3	2	what about	9	6	2	Human 1	4, 8, 9
3	1	2	with the	5	4	1	Human 1	4, 5, 7
2	2	2	. what	8	4	1	Human 2	5, 8
2	2	2	do you	9	2	1	Human 1	8, 9
2	2	2	have been	5	2	1	Human 1	4, 5
2	2	2	the menu	11	2	1	Human 1	10, 11
7	5	1	you	5	11	2	Human 1	2, 4, 5, 8, 9, 11, 12
5	1	1	the	7	8	1	Human 1	4, 5, 7, 10, 11
5	2	1	what	9	8	1	Human 1	4, 5, 8, 9, 11
4	2	1	a	6	9	2	Human 2	3, 5, 6, 11
4	1	1	about	5	6	1	Human 1	4, 5, 8, 9
4	2	1	for	4	5	1	Human 2	3, 4, 5, 7
4	1	1	over	8	5	1	Human 1	4, 5, 7, 8
3	1	1	doing	5	4	1	Human 1	2, 3, 5
3	3	1	i	4	3	1	Human 2	3, 4, 5
3	3	1	is	3	6	1	Human 1	2, 3, 7
3	3	1	this	3	4	1	Human 1	2, 3, 5
3	1	1	with	5	4	1	Human 1	4, 5, 7
3	3	1	years	5	4	1	Human 1	4, 5, 7
2	2	1	can	11	2	1	Human 1	10, 11
2	2	1	company	5	2	1	Human 1	4, 5

