Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	10	i'm phi , an artificial intelligence , so i don't	5	Human 2	3, 7
3	4	, so i don't	11	Human 2	3, 7, 13
3	4	i'm phi , an	11	Human 2	3, 7, 13
2	4	. however , i	5	Human 2	7, 11
2	4	phi , i don't	3	Human 2	9, 11
4	3	i'm phi ,	11	Human 2	3, 7, 9, 13
2	3	i don't have	7	Human 2	3, 9
2	2	! i'm	3	Human 2	3, 5
2	2	activities .	3	Human 2	11, 13
2	2	i can	3	Human 2	7, 9
2	2	snorkeling or	3	Human 2	13, 15
6	1	i	13	Human 2	3, 7, 9, 11, 13, 15
6	1	i'm	13	Human 2	3, 5, 7, 9, 13, 15
5	1	or	9	Human 2	7, 9, 11, 13, 15
4	1	to	13	Human 2	3, 5, 13, 15
3	1	you	9	Human 2	7, 9, 15
2	1	and	3	Human 2	3, 5
2	1	any	3	Human 2	13, 15
2	1	assist	7	Human 2	7, 13
2	1	but	7	Human 2	3, 9
2	1	experience	9	Human 2	7, 15
2	1	experiences	5	Human 2	5, 9
2	1	hello	3	Human 2	1, 3
2	1	here	5	Human 2	11, 15
2	1	holidays	5	Human 2	11, 15
2	1	in	3	Human 2	11, 13
2	1	with	9	Human 2	7, 15

