Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	12	try some italian dish later this week . how was the trip	3	Human 2	9, 11
2	5	? did you cover all	3	Human 2	9, 11
3	3	how was the	5	Human 2	7, 9, 11
2	3	the cooking classes	7	Human 2	7, 13
2	2	! how	5	Human 2	3, 7
2	2	over all	3	Human 2	11, 13
2	2	places you	5	Human 2	5, 9
6	1	was	11	Human 2	3, 5, 7, 9, 11, 13
5	1	the	9	Human 2	5, 7, 9, 11, 13
5	1	you	11	Human 2	3, 5, 9, 11, 13
4	1	all	9	Human 2	5, 9, 11, 13
3	1	did	7	Human 2	5, 9, 11
3	1	nice	7	Human 2	5, 9, 11
3	1	places	7	Human 2	5, 9, 11
3	1	this	5	Human 2	9, 11, 13
3	1	trip	5	Human 2	9, 11, 13
2	1	great	11	Human 2	3, 13
2	1	it	3	Human 2	3, 5

