Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	11	, i don't have a physical body , so i can't	3	Human 2	3, 5
3	10	i don't have a physical body , so i can't	9	Human 2	3, 5, 11
2	3	. however ,	3	Human 2	3, 5
2	3	sign up for	5	Human 2	11, 15
3	2	for the	5	Human 2	11, 13, 15
2	2	, i	3	Human 2	3, 5
2	2	events .	7	Human 2	5, 11
2	2	fun !	3	Human 2	7, 9
2	2	on my	7	Human 2	9, 15
4	1	a	9	Human 2	3, 5, 7, 11
4	1	have	11	Human 2	3, 5, 11, 13
4	1	i	13	Human 2	3, 5, 11, 15
3	1	and	9	Human 2	7, 13, 15
3	1	but	5	Human 2	9, 11, 13
3	1	the	5	Human 2	11, 13, 15
3	1	you	5	Human 2	11, 13, 15
2	1	any	3	Human 2	9, 11
2	1	be	7	Human 2	7, 13
2	1	i'	5	Human 2	5, 9
2	1	it's	5	Human 2	9, 13
2	1	like	3	Human 2	7, 9
2	1	sounds	9	Human 2	7, 15
2	1	that	3	Human 2	7, 9
2	1	to	3	Human 2	13, 15
2	1	training	3	Human 2	13, 15

