Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	5	. would you like some	3	Human 2	3, 5
2	4	. have you tried	3	Human 2	7, 9
2	4	watermelon water is a	7	Human 2	5, 11
2	3	a new trend	5	Human 2	7, 11
2	3	good actually yeah	3	Human 2	11, 13
2	3	sounds pretty good	5	Human 2	11, 15
2	3	you tried this	5	Human 2	9, 13
2	2	good for	3	Human 2	3, 5
2	2	lol that	7	Human 2	9, 15
2	2	tasty weird	5	Human 2	11, 15
2	2	to try	7	Human 2	3, 9
2	2	yeah some	3	Human 2	7, 9
7	1	you	15	Human 2	1, 3, 5, 7, 9, 13, 15
6	1	good	13	Human 2	3, 5, 9, 11, 13, 15
6	1	some	13	Human 2	3, 5, 7, 9, 13, 15
6	1	water	11	Human 2	3, 5, 7, 9, 11, 13
5	1	new	11	Human 2	3, 7, 9, 11, 13
4	1	lol	7	Human 2	9, 11, 13, 15
4	1	pretty	9	Human 2	7, 11, 13, 15
4	1	sounds	7	Human 2	9, 11, 13, 15
4	1	weird	7	Human 2	9, 11, 13, 15
3	1	a	7	Human 2	5, 7, 11
3	1	actually	5	Human 2	11, 13, 15
3	1	are	9	Human 2	1, 7, 9
3	1	it's	5	Human 2	5, 7, 9
3	1	that	7	Human 2	9, 13, 15
3	1	to	13	Human 2	3, 9, 15
3	1	watermelon	7	Human 2	5, 7, 11
2	1	for	3	Human 2	3, 5
2	1	ice	7	Human 2	9, 15
2	1	refreshing	7	Human 2	5, 11
2	1	strange	3	Human 2	7, 9
2	1	super	3	Human 2	11, 13
2	1	want	3	Human 2	13, 15

