Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	2	going to	3	Human 2	5, 7
5	1	and	13	Human 2	5, 7, 11, 15, 17
4	1	are	13	Human 2	3, 5, 11, 15
4	1	the	11	Human 2	3, 5, 11, 13
4	1	you	13	Human 2	3, 9, 11, 15
3	1	have	9	Human 2	9, 11, 17
3	1	i	7	Human 2	11, 13, 17
3	1	pokemon	13	Human 2	3, 11, 15
3	1	ponies	7	Human 2	11, 15, 17
3	1	that	7	Human 2	11, 13, 17
3	1	to	9	Human 2	5, 7, 13
2	1	be	9	Human 2	7, 15
2	1	for	5	Human 2	3, 7
2	1	i'm	3	Human 2	5, 7
2	1	little	3	Human 2	11, 13
2	1	named	15	Human 2	3, 17
2	1	not	5	Human 2	7, 11
2	1	this	3	Human 2	5, 7

