Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns
4	4	2	for the	11	8	1	Human 1	6, 11, 12, 13
3	3	2	you have	9	4	1	Human 1	8, 9, 11
2	2	2	i have	13	2	1	Human 1	12, 13
2	2	2	lotion .	13	4	1	Human 1	10, 13
2	2	2	so i	10	8	1	Human 2	3, 10
2	2	2	to be	13	4	1	Human 1	10, 13
2	2	2	would have	7	2	1	Human 1	6, 7
9	6	1	for	4	11	1	Human 2	3, 4, 5, 6, 7, 9, 11, 12, 13
9	2	1	have	6	11	1	Human 2	3, 6, 7, 8, 9, 10, 11, 12, 13
7	5	1	i	4	11	1	Human 2	3, 4, 5, 6, 10, 12, 13
7	4	1	you	4	9	1	Human 2	3, 4, 5, 7, 8, 9, 11
6	6	1	i'm	4	9	1	Human 2	3, 4, 5, 7, 9, 11
6	4	1	so	4	10	1	Human 2	3, 4, 5, 6, 10, 12
6	2	1	the	9	10	2	Human 1	4, 6, 9, 11, 12, 13
6	6	1	your	3	12	1	Human 1	2, 3, 5, 7, 11, 13
5	5	1	it's	10	5	1	Human 2	9, 10, 11, 12, 13
5	5	1	of	5	10	1	Human 1	4, 5, 6, 12, 13
4	3	1	to	11	4	1	Human 1	10, 11, 12, 13
3	1	1	be	13	8	2	Human 1	6, 10, 13
3	3	1	been	7	12	1	Human 1	2, 7, 13
3	3	1	good	10	11	1	Human 2	1, 10, 11
3	3	1	hawaii	11	4	1	Human 1	10, 11, 13
3	1	1	lotion	13	4	2	Human 1	10, 12, 13
3	3	1	on	11	8	2	Human 1	4, 10, 11
3	3	1	out	5	4	1	Human 1	4, 5, 7
3	3	1	sick	7	4	2	Human 1	4, 6, 7
3	3	1	with	7	10	1	Human 1	4, 7, 13
2	2	1	california	13	2	1	Human 1	12, 13
2	2	1	chill	5	2	1	Human 1	4, 5
2	2	1	even	6	2	1	Human 2	5, 6
2	2	1	important	13	2	1	Human 1	12, 13
2	2	1	love	13	4	1	Human 1	10, 13
2	2	1	me	6	2	1	Human 2	5, 6
2	2	1	plans	9	2	1	Human 1	8, 9
2	2	1	think	5	2	1	Human 1	4, 5

