Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	7	let me look for some closeby hotels	7	Human 2	9, 15
2	4	that for you .	3	Human 2	11, 13
2	3	! let me	3	Human 2	11, 13
2	2	around christmas	3	Human 2	5, 7
2	2	christmas eve	7	Human 2	5, 11
2	2	for that	9	Human 2	7, 15
2	2	for you	3	Human 2	11, 13
2	2	great !	9	Human 2	5, 13
2	2	have the	5	Human 2	5, 9
2	2	that sounds	3	Human 2	3, 5
2	2	the trip	3	Human 2	3, 5
7	1	that	13	Human 2	3, 5, 7, 9, 11, 13, 15
6	1	for	11	Human 2	5, 7, 9, 11, 13, 15
5	1	the	11	Human 2	3, 5, 9, 11, 13
5	1	you	13	Human 2	1, 5, 7, 11, 13
3	1	and	13	Human 2	3, 5, 15
3	1	great	11	Human 2	5, 13, 15
3	1	have	5	Human 2	5, 7, 9
3	1	kids	7	Human 2	3, 5, 9
3	1	look	7	Human 2	9, 11, 15
2	1	a	9	Human 2	7, 15
2	1	are	9	Human 2	7, 15
2	1	can	7	Human 2	7, 13
2	1	disney	5	Human 2	9, 13
2	1	fun	7	Human 2	3, 9
2	1	get	3	Human 2	5, 7
2	1	i'll	3	Human 2	3, 5
2	1	sure	5	Human 2	3, 7
2	1	there	7	Human 2	1, 7
2	1	time	7	Human 2	7, 13
2	1	would	7	Human 2	3, 9

