Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	7	help with the logistics and organizing of	3	Human 2	13, 15
2	3	i can start	3	Human 2	9, 11
2	2	for the	7	Human 2	5, 11
2	2	tournament and	3	Human 2	3, 5
4	1	i	9	Human 2	5, 9, 11, 13
4	1	the	11	Human 2	5, 11, 13, 15
3	1	can	7	Human 2	9, 11, 15
3	1	for	9	Human 2	3, 5, 11
3	1	some	11	Human 2	5, 13, 15
3	1	you	11	Human 2	5, 11, 15
2	1	event	11	Human 2	5, 15
2	1	have	3	Human 2	13, 15
2	1	next	3	Human 2	3, 5
2	1	sports	3	Human 2	3, 5
2	1	tennis	3	Human 2	3, 5
2	1	tournament	3	Human 2	3, 5
2	1	will	3	Human 2	3, 5

