Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns
2	2	5	catches your eyes most ?	11	4	1	Human 1	8, 11
2	2	4	i am working on	9	4	1	Human 1	6, 9
2	2	3	how are you	2	2	1	Human 2	1, 2
2	2	3	what are you	7	4	1	Human 1	4, 7
5	1	2	are you	5	7	1	Human 2	1, 2, 4, 5, 7
4	2	2	i am	9	8	3	Human 1	2, 4, 6, 9
3	1	2	what are	9	6	1	Human 1	4, 7, 9
3	1	2	working on	9	6	2	Human 1	4, 6, 9
2	2	2	. how	9	8	1	Human 1	2, 9
2	2	2	. what	11	8	1	Human 1	4, 11
2	2	2	of work	5	2	1	Human 1	4, 5
2	2	2	you ?	9	8	1	Human 1	2, 9
2	2	2	you are	12	2	1	Human 2	11, 12
10	2	1	you	3	12	1	Human 2	1, 2, 3, 4, 5, 7, 9, 10, 11, 12
5	1	1	i	3	8	1	Human 1	2, 3, 4, 6, 9
5	1	1	what	5	8	1	Human 1	4, 5, 7, 9, 11
4	1	1	how	3	9	1	Human 2	1, 2, 3, 9
4	2	1	work	10	8	1	Human 1	4, 5, 10, 11
3	3	1	for	9	4	1	Human 1	8, 9, 11
3	3	1	good	5	10	1	Human 1	2, 5, 11
3	3	1	research	9	4	1	Human 1	8, 9, 11
3	1	1	your	9	4	1	Human 1	8, 9, 11
2	2	1	busy	5	2	1	Human 1	4, 5
2	2	1	speech	9	2	1	Human 1	8, 9

