Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns
2	2	4	i hope they do	9	4	1	Human 1	6, 9
3	1	3	i hope they	7	4	1	Human 1	6, 7, 9
5	2	2	i hope	11	8	1	Human 1	6, 7, 9, 11, 13
2	2	2	. but	9	6	1	Human 1	4, 9
2	2	2	. i	11	6	1	Human 1	6, 11
2	2	2	. it's	13	4	1	Human 1	10, 13
2	2	2	been pondering	5	4	1	Human 1	2, 5
2	2	2	i have	5	2	1	Human 1	4, 5
8	2	1	i	5	12	2	Human 1	2, 4, 5, 6, 7, 9, 11, 13
8	8	1	the	5	10	1	Human 1	4, 5, 6, 7, 9, 10, 11, 13
7	7	1	all	5	10	1	Human 1	4, 5, 7, 8, 9, 11, 13
7	7	1	for	5	10	1	Human 1	4, 5, 6, 7, 9, 11, 13
5	5	1	are	4	9	1	Human 2	3, 4, 5, 9, 11
5	3	1	but	10	10	1	Human 1	4, 9, 10, 11, 13
5	5	1	good	5	10	1	Human 1	4, 5, 6, 11, 13
5	3	1	they	6	7	1	Human 2	5, 6, 7, 9, 11
5	5	1	with	4	7	1	Human 2	3, 4, 5, 7, 9
4	2	1	have	7	6	1	Human 1	4, 5, 7, 9
4	4	1	like	7	6	2	Human 1	4, 6, 7, 9
4	4	1	not	7	10	1	Human 1	4, 7, 9, 13
3	1	1	been	9	8	1	Human 1	2, 5, 9
3	3	1	everyone	9	6	1	Human 1	8, 9, 13
3	3	1	friends	7	6	1	Human 1	6, 7, 11
3	2	1	it's	11	4	1	Human 1	10, 11, 13
3	1	1	pondering	3	4	1	Human 1	2, 3, 5
3	3	1	reasons	7	6	1	Human 1	6, 7, 11
3	3	1	scenario	3	4	1	Human 1	2, 3, 5
2	2	1	aka	9	2	1	Human 1	8, 9
2	2	1	always	11	2	1	Human 1	10, 11
2	2	1	balance	13	4	1	Human 1	10, 13
2	2	1	find	11	2	1	Human 1	10, 11
2	2	1	friendship	7	4	1	Human 1	4, 7
2	2	1	help	3	2	1	Human 1	2, 3
2	2	1	hi	1	2	1	Human 1	0, 1
2	2	1	in	4	2	1	Human 2	3, 4
2	2	1	is	13	4	1	Human 1	10, 13
2	2	1	it	13	8	1	Human 1	6, 13
2	2	1	need	3	2	1	Human 1	2, 3
2	2	1	never	11	2	1	Human 1	10, 11
2	2	1	now	5	2	1	Human 1	4, 5
2	2	1	other	7	4	1	Human 1	4, 7
2	2	1	out	7	4	1	Human 1	4, 7
2	2	1	take	9	6	1	Human 1	4, 9
2	2	1	that	11	2	1	Human 1	10, 11
2	2	1	that's	13	8	1	Human 1	6, 13
2	2	1	their	7	4	1	Human 1	4, 7
2	2	1	what	13	4	1	Human 1	10, 13

