Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	4	! while i don't	3	Human 2	13, 15
2	3	an ai ,	3	Human 2	5, 7
2	3	i appreciate the	7	Human 2	5, 11
2	3	i don't have	5	Human 2	11, 15
4	2	i don't	9	Human 2	7, 11, 13, 15
2	2	here to	7	Human 2	3, 9
2	2	kite flying	3	Human 2	5, 7
2	2	or have	3	Human 2	7, 9
6	1	have	13	Human 2	3, 7, 9, 11, 13, 15
6	1	i	13	Human 2	3, 5, 7, 11, 13, 15
6	1	you	15	Human 2	1, 3, 5, 9, 13, 15
5	1	i'm	9	Human 2	3, 5, 7, 9, 11
5	1	or	11	Human 2	3, 7, 9, 11, 13
3	1	a	11	Human 2	3, 5, 13
3	1	an	7	Human 2	5, 7, 11
3	1	the	9	Human 2	5, 11, 13
3	1	to	7	Human 2	3, 5, 9
3	1	your	9	Human 2	7, 13, 15
2	1	any	7	Human 2	3, 9
2	1	but	3	Human 2	5, 7
2	1	can	11	Human 2	3, 13
2	1	experiences	5	Human 2	7, 11
2	1	for	7	Human 2	3, 9
2	1	help	7	Human 2	3, 9
2	1	how	3	Human 2	1, 3
2	1	in	3	Human 2	11, 13
2	1	just	5	Human 2	3, 7
2	1	like	3	Human 2	13, 15

