Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	3	i'm not eating	5	Human 2	11, 15
2	2	i have	5	Human 2	7, 11
2	2	them in	3	Human 2	5, 7
2	2	what you	3	Human 2	11, 13
7	1	you	17	Human 2	1, 3, 7, 11, 13, 15, 17
5	1	but	11	Human 2	7, 11, 13, 15, 17
5	1	i	13	Human 2	3, 5, 7, 11, 15
4	1	a	15	Human 2	3, 5, 11, 17
4	1	eating	7	Human 2	9, 11, 13, 15
3	1	are	11	Human 2	1, 9, 11
3	1	have	5	Human 2	7, 9, 11
3	1	i'm	5	Human 2	11, 13, 15
3	1	like	5	Human 2	13, 15, 17
3	1	not	5	Human 2	11, 13, 15
3	1	them	7	Human 2	5, 7, 11
3	1	what	5	Human 2	11, 13, 15
2	1	and	13	Human 2	5, 17
2	1	badminton	3	Human 2	15, 17
2	1	beef	3	Human 2	13, 15
2	1	for	7	Human 2	3, 9
2	1	good	3	Human 2	3, 5
2	1	ground	3	Human 2	13, 15
2	1	is	5	Human 2	11, 15
2	1	klutz	3	Human 2	11, 13
2	1	or	9	Human 2	7, 15
2	1	the	3	Human 2	15, 17
2	1	to	3	Human 2	15, 17
2	1	we	5	Human 2	5, 9

