Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	6	to help you understand the concepts	5	Human 2	3, 7
3	2	help you	7	Human 2	3, 7, 9
3	2	to help	11	Human 2	3, 7, 13
3	2	understand the	5	Human 2	3, 5, 7
2	2	, but	3	Human 2	7, 9
2	2	for your	5	Human 2	9, 13
2	2	very much	3	Human 2	11, 13
2	2	will not	3	Human 2	11, 13
6	1	the	11	Human 2	3, 5, 7, 9, 11, 13
5	1	not	9	Human 2	5, 7, 9, 11, 13
5	1	you	11	Human 2	3, 7, 9, 11, 13
4	1	concepts	7	Human 2	3, 5, 7, 9
4	1	for	7	Human 2	7, 9, 11, 13
4	1	your	7	Human 2	7, 9, 11, 13
3	1	but	5	Human 2	7, 9, 11
3	1	i	9	Human 2	5, 7, 13
3	1	now	5	Human 2	5, 7, 9
3	1	test	5	Human 2	7, 9, 11
3	1	that	7	Human 2	5, 9, 11
2	1	and	3	Human 2	3, 5
2	1	be	7	Human 2	3, 9
2	1	can	7	Human 2	3, 9
2	1	going	5	Human 2	9, 13
2	1	have	3	Human 2	5, 7
2	1	i'm	3	Human 2	5, 7
2	1	of	5	Human 2	3, 7
2	1	right	5	Human 2	5, 9
2	1	time	5	Human 2	7, 11
2	1	you're	5	Human 2	5, 9

