Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	6	as an artificial intelligence , i	5	Human 2	9, 13
3	2	that's a	5	Human 2	3, 5, 7
2	2	chinese stirfry	3	Human 2	5, 7
2	2	choice !	5	Human 2	3, 7
6	1	the	13	Human 2	1, 5, 7, 9, 11, 13
5	1	of	11	Human 2	1, 3, 5, 9, 11
4	1	that's	9	Human 2	3, 5, 7, 11
3	1	a	5	Human 2	3, 5, 7
3	1	an	5	Human 2	9, 11, 13
3	1	and	11	Human 2	3, 11, 13
3	1	as	9	Human 2	5, 9, 13
3	1	have	5	Human 2	9, 11, 13
3	1	stirfry	5	Human 2	3, 5, 7
2	1	can	7	Human 2	3, 9
2	1	from	5	Human 2	7, 11
2	1	i	5	Human 2	9, 13
2	1	is	7	Human 2	3, 9
2	1	one	9	Human 2	1, 9
2	1	or	5	Human 2	9, 13
2	1	physical	3	Human 2	11, 13
2	1	that	5	Human 2	9, 13
2	1	to	7	Human 2	5, 11
2	1	would	7	Human 2	1, 7

