Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	3	! what kind	3	Human 2	5, 7
2	3	i just won	3	Human 2	5, 7
2	2	. it's	3	Human 2	9, 11
2	2	the game	5	Human 2	3, 7
2	2	with a	3	Human 2	9, 11
5	1	just	9	Human 2	3, 5, 7, 9, 11
5	1	you	9	Human 2	5, 7, 9, 11, 13
4	1	and	7	Human 2	7, 9, 11, 13
4	1	i	9	Human 2	5, 7, 11, 13
4	1	that	9	Human 2	5, 9, 11, 13
3	1	but	5	Human 2	5, 7, 9
3	1	game	7	Human 2	3, 7, 9
3	1	great	5	Human 2	3, 5, 7
3	1	it	13	Human 2	1, 7, 13
3	1	it's	7	Human 2	5, 9, 11
3	1	the	11	Human 2	3, 7, 13
3	1	what	9	Human 2	5, 7, 13
3	1	your	5	Human 2	7, 9, 11
2	1	a	3	Human 2	9, 11
2	1	about	7	Human 2	7, 13
2	1	amazing	7	Human 2	5, 11
2	1	are	3	Human 2	11, 13
2	1	ball	3	Human 2	9, 11
2	1	games	7	Human 2	5, 11
2	1	i'm	5	Human 2	5, 9
2	1	like	5	Human 2	9, 13
2	1	luck	5	Human 2	7, 11
2	1	of	5	Human 2	7, 11
2	1	that's	7	Human 2	7, 13
2	1	was	3	Human 2	7, 9
2	1	with	3	Human 2	9, 11

