Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	3	are you doing	3	Human 2	1, 3
2	2	action movies	3	Human 2	9, 11
2	2	doing !	5	Human 2	1, 5
2	2	enjoy action	3	Human 2	9, 11
2	2	i enjoy	3	Human 2	9, 11
2	2	it's okay	5	Human 2	9, 13
2	2	outside work	3	Human 2	7, 9
2	2	yeah it's	5	Human 2	13, 17
2	2	you are	3	Human 2	5, 7
6	1	you	17	Human 2	1, 3, 5, 7, 9, 17
5	1	that	13	Human 2	5, 9, 13, 15, 17
4	1	but	9	Human 2	9, 11, 13, 17
4	1	doing	7	Human 2	1, 3, 5, 7
4	1	i	11	Human 2	7, 9, 11, 17
3	1	never	5	Human 2	11, 13, 15
3	1	okay	7	Human 2	7, 9, 13
2	1	ending	3	Human 2	15, 17
2	1	i'm	3	Human 2	3, 5
2	1	it	5	Human 2	11, 15
2	1	like	3	Human 2	9, 11
2	1	one	3	Human 2	11, 13
2	1	the	3	Human 2	15, 17
2	1	what	3	Human 2	3, 5
2	1	work	3	Human 2	7, 9

