Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	6	you can pick the theme for	3	Human 2	5, 7
2	4	. what's your favorite	3	Human 2	9, 11
2	3	kale really is	3	Human 2	7, 9
3	2	you can	7	Human 2	1, 5, 7
2	2	! i	5	Human 2	7, 11
2	2	last minute	3	Human 2	1, 3
4	1	i	11	Human 2	1, 3, 7, 11
3	1	is	5	Human 2	5, 7, 9
3	1	kale	5	Human 2	5, 7, 9
3	1	like	9	Human 2	3, 5, 11
3	1	not	9	Human 2	1, 7, 9
3	1	really	5	Human 2	5, 7, 9
3	1	the	5	Human 2	5, 7, 9
3	1	to	11	Human 2	1, 5, 11
2	1	language	3	Human 2	9, 11
2	1	lol	7	Human 2	3, 9
2	1	thanksgiving	3	Human 2	5, 7

