Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	4	! i'm phi ,	7	Human 2	3, 9
3	3	i'm phi ,	11	Human 2	3, 9, 13
2	3	i don't have	3	Human 2	5, 7
4	2	i don't	7	Human 2	3, 5, 7, 9
3	2	! i'm	7	Human 2	3, 5, 9
2	2	, but	3	Human 2	3, 5
2	2	and ready	3	Human 2	3, 5
2	2	while i	5	Human 2	7, 11
6	1	i	11	Human 2	3, 5, 7, 9, 11, 13
4	1	i'm	11	Human 2	3, 5, 9, 13
4	1	or	9	Human 2	5, 7, 9, 13
4	1	your	9	Human 2	5, 9, 11, 13
3	1	and	9	Human 2	3, 5, 11
3	1	but	11	Human 2	3, 5, 13
3	1	experience	7	Human 2	3, 7, 9
3	1	gym	7	Human 2	7, 9, 13
2	1	a	5	Human 2	7, 11
2	1	ai	7	Human 2	3, 9
2	1	an	3	Human 2	3, 5
2	1	days	3	Human 2	3, 5
2	1	running	3	Human 2	11, 13
2	1	to	5	Human 2	3, 7
2	1	weight	7	Human 2	7, 13
2	1	work	3	Human 2	7, 9

