Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	4	i was born one	3	Human 2	13, 15
2	3	about you ?	11	Human 2	3, 13
2	3	the civil war	3	Human 2	7, 9
3	2	i was	5	Human 2	13, 15, 17
3	2	you ?	13	Human 2	3, 13, 15
2	2	its going	3	Human 2	3, 5
5	1	i	9	Human 2	9, 11, 13, 15, 17
5	1	you	15	Human 2	3, 5, 13, 15, 17
4	1	a	15	Human 2	3, 9, 11, 17
3	1	about	11	Human 2	3, 9, 13
3	1	actually	5	Human 2	7, 9, 11
3	1	its	15	Human 2	3, 5, 17
2	1	day	15	Human 2	3, 17
2	1	have	7	Human 2	11, 17
2	1	in	7	Human 2	3, 9
2	1	it	7	Human 2	9, 15
2	1	of	7	Human 2	9, 15
2	1	on	3	Human 2	7, 9
2	1	what	3	Human 2	13, 15

