Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	5	it would be nice but	3	Human 2	13, 15
2	2	. i	5	Human 2	7, 11
2	2	haha .	5	Human 2	7, 11
2	2	i was	9	Human 2	3, 11
2	2	not the	5	Human 2	7, 11
5	1	haha	9	Human 2	7, 9, 11, 13, 15
5	1	the	9	Human 2	3, 5, 7, 9, 11
4	1	but	9	Human 2	7, 11, 13, 15
4	1	i	13	Human 2	3, 7, 11, 15
4	1	it	9	Human 2	7, 11, 13, 15
4	1	not	11	Human 2	3, 7, 11, 13
3	1	only	5	Human 2	9, 11, 13
3	1	say	9	Human 2	3, 9, 11
3	1	that	11	Human 2	3, 11, 13
3	1	to	7	Human 2	7, 11, 13
3	1	would	5	Human 2	11, 13, 15
2	1	a	7	Human 2	7, 13
2	1	actually	3	Human 2	7, 9
2	1	cigar	3	Human 2	5, 7
2	1	for	9	Human 2	5, 13
2	1	from	5	Human 2	7, 11
2	1	just	3	Human 2	5, 7
2	1	live	3	Human 2	11, 13
2	1	looking	3	Human 2	3, 5
2	1	miss	3	Human 2	7, 9
2	1	oh	5	Human 2	9, 13
2	1	one	5	Human 2	9, 13
2	1	really	5	Human 2	7, 11
2	1	this	9	Human 2	3, 11
2	1	will	3	Human 2	13, 15
2	1	yes	3	Human 2	11, 13
2	1	you	11	Human 2	1, 11

