Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns
2	2	3	do you mean	11	2	1	Human 1	10, 11
2	2	3	get to meet	3	2	1	Human 1	2, 3
5	3	2	do you	10	12	2	Human 2	3, 5, 10, 11, 14
2	2	2	and what	9	2	1	Human 1	8, 9
2	2	2	borderline spooky	13	2	1	Human 1	12, 13
2	2	2	i think	13	8	1	Human 1	6, 13
2	2	2	to keep	5	2	1	Human 1	4, 5
2	2	2	to them	9	2	1	Human 1	8, 9
8	4	1	you	10	13	4	Human 2	3, 5, 7, 9, 10, 11, 14, 15
7	5	1	what	8	15	3	Human 2	1, 3, 7, 8, 9, 10, 15
6	1	1	to	8	8	1	Human 1	2, 3, 4, 5, 8, 9
5	1	1	do	14	12	2	Human 2	3, 5, 10, 11, 14
5	5	1	people	3	10	1	Human 1	2, 3, 5, 8, 11
4	2	1	and	13	8	1	Human 1	8, 9, 13, 15
3	1	1	i	13	12	2	Human 1	2, 6, 13
3	3	1	interesting	13	4	1	Human 1	12, 13, 15
3	3	1	it	13	10	1	Human 1	6, 13, 15
3	3	1	it's	13	8	1	Human 1	8, 13, 15
3	1	1	meet	5	4	1	Human 1	2, 3, 5
3	1	1	spooky	15	4	1	Human 1	12, 13, 15
3	1	1	them	15	8	1	Human 1	8, 9, 15
3	3	1	where	7	7	1	Human 1	2, 7, 8
2	2	1	a	15	12	1	Human 1	4, 15
2	2	1	are	11	4	1	Human 1	8, 11
2	2	1	but	15	8	1	Human 1	8, 15
2	2	1	count	5	2	1	Human 1	4, 5
2	2	1	from	13	6	1	Human 1	8, 13
2	2	1	that's	15	4	1	Human 1	12, 15
2	2	1	the	8	2	1	Human 2	7, 8
2	2	1	treasure	15	2	1	Human 1	14, 15
2	2	1	was	7	2	1	Human 1	6, 7

