Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	3	! i'll be	3	Human 2	3, 5
2	3	doing what i	3	Human 2	3, 5
3	2	can get	5	Human 2	7, 9, 11
2	2	i love	7	Human 2	5, 11
5	1	and	9	Human 2	5, 7, 9, 11, 13
5	1	you	13	Human 2	1, 5, 7, 9, 13
4	1	can	7	Human 2	7, 9, 11, 13
4	1	i	9	Human 2	3, 5, 7, 11
4	1	the	7	Human 2	7, 9, 11, 13
3	1	a	7	Human 2	3, 5, 9
3	1	expensive	5	Human 2	7, 9, 11
3	1	get	5	Human 2	7, 9, 11
3	1	too	5	Human 2	7, 9, 11
3	1	what	5	Human 2	3, 5, 7
2	1	are	7	Human 2	1, 7
2	1	for	5	Human 2	3, 7
2	1	great	5	Human 2	3, 7
2	1	hey	5	Human 2	1, 5
2	1	looking	3	Human 2	3, 5
2	1	new	3	Human 2	5, 7
2	1	shopping	3	Human 2	7, 9
2	1	time	3	Human 2	7, 9
2	1	to	5	Human 2	5, 9
2	1	yeah	3	Human 2	9, 11

