Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	6	have you done it before ?	5	Human 2	3, 7
2	2	, but	3	Human 2	5, 7
5	1	i	9	Human 2	3, 5, 7, 9, 11
4	1	it	7	Human 2	3, 5, 7, 9
3	1	a	5	Human 2	9, 11, 13
3	1	have	5	Human 2	3, 5, 7
3	1	not	9	Human 2	5, 7, 13
3	1	skydiving	7	Human 2	5, 9, 11
3	1	was	5	Human 2	9, 11, 13
3	1	you	7	Human 2	1, 3, 7
2	1	and	9	Human 2	5, 13
2	1	but	3	Human 2	5, 7
2	1	for	7	Human 2	7, 13
2	1	in	5	Human 2	5, 9
2	1	jump	3	Human 2	9, 11
2	1	mountain	5	Human 2	9, 13
2	1	that	3	Human 2	11, 13
2	1	the	5	Human 2	9, 13
2	1	to	5	Human 2	3, 7

