Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	14	i'm just an ai , i don't have personal experiences like humans do ,	3	Human 2	11, 13
3	8	i'm just an ai , i don't have	9	Human 2	5, 11, 13
4	2	i'm just	9	Human 2	5, 9, 11, 13
2	2	! i'm	5	Human 2	9, 13
5	1	i	11	Human 2	3, 5, 7, 11, 13
5	1	i'm	11	Human 2	3, 5, 9, 11, 13
3	1	have	9	Human 2	5, 11, 13
3	1	really	9	Human 2	7, 13, 15
3	1	the	11	Human 2	5, 7, 15
3	1	you	11	Human 2	1, 3, 11
2	1	</|im_end|>	5	Human 2	3, 7
2	1	can	9	Human 2	3, 11
2	1	how	3	Human 2	1, 3
2	1	that's	9	Human 2	5, 13
2	1	today	3	Human 2	3, 5

