Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	8	if you want to be a pastry chef	3	Human 2	3, 5
3	5	to be a pastry chef	5	Human 2	1, 3, 5
2	4	you're better off making	3	Human 2	3, 5
2	2	cake .	3	Human 2	3, 5
5	1	a	13	Human 2	1, 3, 5, 9, 13
5	1	cake	13	Human 2	3, 5, 9, 13, 15
5	1	you	13	Human 2	1, 3, 5, 11, 13
4	1	the	9	Human 2	7, 9, 13, 15
3	1	for	5	Human 2	11, 13, 15
3	1	off	5	Human 2	3, 5, 7
2	1	and	5	Human 2	9, 13
2	1	dance	3	Human 2	13, 15
2	1	good	9	Human 2	5, 13
2	1	haha	7	Human 2	5, 11
2	1	that	9	Human 2	5, 13
2	1	work	5	Human 2	11, 15

